created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 04 14:35:32 +0000 2024;1754151709230927990;"Komitmen Prabowo-Gibran terhadap Bansos mencakup peningkatan kualitas hidup melalui akses ke air bersih dan sanitasi bagi semua. #WaktunyaPrabowoGibran";0;1;0;0;in;4513069644;1754147429564420151;LubisDarlina;https://twitter.com/LubisDarlina/status/1754151709230927990
Sun Feb 04 14:35:32 +0000 2024;1754151709084107169;"Pengen kaya Jepang yang punya daycare gratis dengan syarat ibu dan bapaknya bekerja. Plis banget ini mah kepada bapak-bapak siapapun yang kepilih @aniesbaswedan @prabowo @ganjarpranowo";0;0;0;0;in;190946827;1754151709084107169;adindafr;https://twitter.com/adindafr/status/1754151709084107169
Sun Feb 04 14:35:32 +0000 2024;1754151706517205104;"Prabowo-Gibran berencana meningkatkan bantuan kewirausahaan, mendorong pertumbuhan ekonomi dan menciptakan lebih banyak lapangan kerja. #WaktunyaPrabowoGibran";0;1;0;0;in;4513069644;1754147429564420151;LubisDarlina;https://twitter.com/LubisDarlina/status/1754151706517205104
Sun Feb 04 14:35:31 +0000 2024;1754151705242186052;"Visi Misi dan Program Kerja Prabowo-Gibran salah satunya adalah memberikan makanan gratis untuk pemenuhan gizi anak bangsa   #WaktunyaPrabowoGibran #AkhirnyaPilihPrabowo #GemoySamsul #DebatCapresTerakhir #debatcapres2024 Kiky Suga https://t.co/MPy0GhotwT";0;0;0;0;in;1690924887081447424;1754151705242186052;shakila_nahla;https://twitter.com/shakila_nahla/status/1754151705242186052
Sun Feb 04 14:35:31 +0000 2024;1754151704952754575;"@ainunnajib @prabowo @ganjarpranowo Dan sejak itu dia langsung ngoreksi programnya sendiri yaitu ngasih makan gratis buat Ibu hamil, padahal sebelumnya bilang Maksi gratis + susu gratis buat anak² sampe SD😃";0;0;0;0;in;1888455728;1754142276211864037;canopus_09;https://twitter.com/canopus_09/status/1754151704952754575
Sun Feb 04 14:35:31 +0000 2024;1754151704139063661;"gws prabowo";0;0;0;0;in;1606622045923872768;1754151704139063661;spoingeldoingle;https://twitter.com/spoingeldoingle/status/1754151704139063661
Sun Feb 04 14:35:31 +0000 2024;1754151703501529155;"Melalui Bansos, Prabowo-Gibran bertujuan untuk mengurangi ketimpangan sosial, membangun jembatan menuju kesempatan yang sama bagi semua. #WaktunyaPrabowoGibran";0;1;0;0;in;4513069644;1754147429564420151;LubisDarlina;https://twitter.com/LubisDarlina/status/1754151703501529155
Sun Feb 04 14:35:31 +0000 2024;1754151703220535480;"apa sengaja yak dia udah nebak prabowo ga bakal peka dan ga bakal ngomongin soal masalah kekerasan dan perlindungannya wkwkwk";0;0;0;0;in;1663778632786145280;1754151703220535480;dansadalamhujan;https://twitter.com/dansadalamhujan/status/1754151703220535480
Sun Feb 04 14:35:31 +0000 2024;1754151702234870260;"Prabowo keknya udh cape bgt ga si??? Udh paling bener mah ongkang2 kaki aja di rumah pak sambil fokus kejar akhirat 🥹";0;0;0;0;in;547404444;1754151702234870260;masolasido;https://twitter.com/masolasido/status/1754151702234870260
Sun Feb 04 14:35:30 +0000 2024;1754151701563724212;"Memang kalau orang yang berjiwa besar mah salut bgt. Kalau memang ada gagasan yg bagus ya di setujui ga karena lawan jadi kontra. Aku padamu pak @prabowo ✌️ @Gerindra  #AllInPrabowo";0;0;0;0;in;483996539;1754151701563724212;hartikapm;https://twitter.com/hartikapm/status/1754151701563724212
